rating,books,movies,updated,created,text
"{'rate': 5, 'label': 'FIVE'}","[{'id': None, 'metadata': {'title': 'PRECIOUS BANE', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'THE TREASURE OF THE SIERRA MADRE'}]",2021-12-22T05:46:03.786+0100,2021-12-13T10:45:05.427+0100,Bibo crux universe. Occaecati thymbra cumque.
"{'rate': 1, 'label': 'ONE'}","[{'id': None, 'metadata': {'title': ""THE SOLDIER'S ART"", 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'MONTY PYTHON AND THE HOLY GRAIL'}]",2021-12-19T18:46:26.952+0100,2021-12-22T09:26:27.572+0100,Cruciamentum degero casso. Demens asperiores quia.
"{'rate': 2, 'label': 'TWO'}","[{'id': None, 'metadata': {'title': 'A PASSAGE TO INDIA', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'ONCE UPON A TIME IN THE WEST'}]",2021-12-05T19:11:36.707+0100,2021-12-08T00:26:31.230+0100,Aut ars voluptatibus. Arbustum decipio tempore.
"{'rate': 1, 'label': 'ONE'}","[{'id': None, 'metadata': {'title': 'BLITHE SPIRIT', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'GOODFELLAS'}, {'id': 0, 'title': 'end'}]",2021-12-10T14:52:10.120+0100,2021-12-19T13:30:58.795+0100,Undique cresco aegre. Utrum terebro ut.
"{'rate': 1, 'label': 'ONE'}","[{'id': None, 'metadata': {'title': 'PRECIOUS BANE', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'STAR WARS: EPISODE VI - RETURN OF THE JEDI'}]",2021-12-03T01:40:38.632+0100,2021-12-07T17:50:08.852+0100,Vir adficio tibi. Celebrer casus cui.
"{'rate': 5, 'label': 'FIVE'}","[{'id': None, 'metadata': {'title': 'THINGS FALL APART', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'THE TREASURE OF THE SIERRA MADRE'}, {'id': 0, 'title': 'end'}]",2021-12-03T00:26:09.883+0100,2021-12-23T12:54:07.022+0100,Vestrum totus natus. Crux curto ut.
"{'rate': 1, 'label': 'ONE'}","[{'id': None, 'metadata': {'title': 'LET US NOW PRAISE FAMOUS MEN', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'LIFE OF BRIAN'}]",2021-12-25T06:08:57.826+0100,2021-12-10T16:45:10.750+0100,Annus compono tamisium. Cohors vulgus combibo.
"{'rate': 3, 'label': 'THREE'}","[{'id': None, 'metadata': {'title': 'THE HEART IS A LONELY HUNTER', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'A BEAUTIFUL MIND'}]",2021-12-16T03:21:40.434+0100,2021-12-06T20:40:57.738+0100,Ulciscor tabgo incidunt. Officia acidus autus.
"{'rate': 2, 'label': 'TWO'}","[{'id': None, 'metadata': {'title': 'NOLI ME TANGERE', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'BRAVEHEART'}, {'id': 0, 'title': 'end'}]",2021-12-22T20:42:13.820+0100,2021-12-25T06:41:45.013+0100,Absconditus certo sunt. Auctor audax deserunt.
"{'rate': 1, 'label': 'ONE'}","[{'id': None, 'metadata': {'title': 'A TIME TO KILL', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'VERTIGO'}, {'id': 0, 'title': 'end'}]",2021-12-12T15:55:28.380+0100,2021-12-22T11:17:03.207+0100,Derelinquo quia capillus. Creber inventore quia.
"{'rate': 1, 'label': 'ONE'}","[{'id': None, 'metadata': {'title': 'POSTERN OF FATE', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'THE DEER HUNTER'}]",2021-12-28T01:41:56.914+0100,2021-12-05T03:51:36.579+0100,Candidus caterva enim. Clarus officia sumo.
"{'rate': 1, 'label': 'ONE'}","[{'id': None, 'metadata': {'title': 'THE DAFFODIL SKY', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'ONCE UPON A TIME IN THE WEST'}, {'id': 0, 'title': 'end'}]",2021-12-02T19:45:40.375+0100,2021-12-08T15:55:42.986+0100,Cubo allatus combibo. Acquiro deputo vilis.
"{'rate': 5, 'label': 'FIVE'}","[{'id': None, 'metadata': {'title': 'VANITY FAIR', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'L.A. CONFIDENTIAL'}, {'id': 0, 'title': 'end'}]",2021-12-11T04:18:29.825+0100,2021-12-06T20:47:32.480+0100,Cupiditas thesaurus voluptate. Ancilla aut unus.
"{'rate': 1, 'label': 'ONE'}","[{'id': None, 'metadata': {'title': 'ENDLESS NIGHT', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'STAR WARS: EPISODE II – ATTACK OF THE CLONES'}, {'id': 0, 'title': 'end'}]",2021-12-01T16:51:56.822+0100,2021-12-07T21:25:47.586+0100,Unus voluptatem qui. Quia textor vallum.
"{'rate': 2, 'label': 'TWO'}","[{'id': None, 'metadata': {'title': 'VANITY FAIR', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'SCARFACE'}, {'id': 0, 'title': 'end'}]",2021-12-10T20:14:30.901+0100,2021-12-20T11:33:10.755+0100,Tergo audentia vero. Tot velit armo.
"{'rate': 4, 'label': 'FOUR'}","[{'id': None, 'metadata': {'title': 'THE CURIOUS INCIDENT OF THE DOG IN THE NIGHT-TIME', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'ROCKY'}, {'id': 0, 'title': 'end'}]",2021-12-17T02:43:59.080+0100,2021-12-11T22:46:34.733+0100,Spiculum adamo vigor. Cum tot doloremque.
"{'rate': 2, 'label': 'TWO'}","[{'id': None, 'metadata': {'title': 'IN A DRY SEASON', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'THE GREAT ESCAPE'}, {'id': 0, 'title': 'end'}]",2021-12-28T16:00:31.727+0100,2021-12-17T13:55:10.972+0100,Dedico repellat delibero. Subiungo ab tendo.
"{'rate': 4, 'label': 'FOUR'}","[{'id': None, 'metadata': {'title': 'OH! TO BE IN ENGLAND', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'RAGING BULL'}]",2021-12-15T00:58:37.662+0100,2021-12-01T11:36:02.906+0100,Aggredior defleo tempora. Tonsor calculus magni.
"{'rate': 2, 'label': 'TWO'}","[{'id': None, 'metadata': {'title': 'FAME IS THE SPUR', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'STAR WARS: EPISODE VII - THE FORCE AWAKENS'}]",2021-12-23T14:50:54.550+0100,2021-12-05T11:49:14.432+0100,Voluptatum utique aduro. Magni assentator terra.
"{'rate': 4, 'label': 'FOUR'}","[{'id': None, 'metadata': {'title': 'CLOUDS OF WITNESS', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'CASINO'}]",2021-12-12T15:09:22.537+0100,2021-12-02T04:23:39.930+0100,Tener nam vinculum. Bibo cruciamentum ulterius.
"{'rate': 2, 'label': 'TWO'}","[{'id': None, 'metadata': {'title': 'IF I FORGET THEE JERUSALEM', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'THE THING'}]",2021-12-10T10:40:25.569+0100,2021-12-07T16:45:27.928+0100,Quas sequi ciminatio. Capitulus adipisci videlicet.
"{'rate': 4, 'label': 'FOUR'}","[{'id': None, 'metadata': {'title': 'THE LITTLE FOXES', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'STAR WARS: EPISODE VII - THE FORCE AWAKENS'}, {'id': 0, 'title': 'end'}]",2021-12-27T19:56:06.965+0100,2021-12-14T14:46:11.318+0100,Compono cursim ascit. Aut credo cupiditas.
"{'rate': 2, 'label': 'TWO'}","[{'id': None, 'metadata': {'title': 'THE LAST TEMPTATION', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'TAXI DRIVER'}, {'id': 0, 'title': 'end'}]",2021-12-18T10:34:02.986+0100,2021-12-08T22:30:53.364+0100,Caute caelum alter. Ara textilis rerum.
"{'rate': 2, 'label': 'TWO'}","[{'id': None, 'metadata': {'title': ""IT'S A BATTLEFIELD"", 'pages': 'unknown'}}]","[{'id': 0, 'title': 'DOG DAY AFTERNOON'}, {'id': 0, 'title': 'end'}]",2021-12-27T07:25:42.291+0100,2021-12-20T20:42:49.566+0100,Acceptus crustulum fugit. Volubilis collum iure.
"{'rate': 1, 'label': 'ONE'}","[{'id': None, 'metadata': {'title': 'THE PROPER STUDY', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'THE GENERAL'}, {'id': 0, 'title': 'end'}]",2021-12-12T01:58:38.659+0100,2021-12-10T06:01:33.646+0100,Aggero ducimus amita. Cornu bardus acerbitas.
"{'rate': 4, 'label': 'FOUR'}","[{'id': None, 'metadata': {'title': 'THE PROPER STUDY', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'THE LORD OF THE RINGS: THE FELLOWSHIP OF THE RING'}, {'id': 0, 'title': 'end'}]",2021-12-08T22:02:33.639+0100,2021-12-03T19:22:32.663+0100,Crepusculum vere quis. Virga triduana accusator.
"{'rate': 2, 'label': 'TWO'}","[{'id': None, 'metadata': {'title': 'AN ACCEPTABLE TIME', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'BEFORE SUNRISE'}, {'id': 0, 'title': 'end'}]",2021-12-03T00:08:04.975+0100,2021-12-13T09:30:17.806+0100,Dolor aranea abduco. Depromo cubo acer.
"{'rate': 2, 'label': 'TWO'}","[{'id': None, 'metadata': {'title': 'TENDER IS THE NIGHT', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'LIFE OF BRIAN'}, {'id': 0, 'title': 'end'}]",2021-12-05T18:34:27.591+0100,2021-12-26T09:03:12.463+0100,Caterva eligendi contabesco. Surgo officiis vespillo.
"{'rate': 4, 'label': 'FOUR'}","[{'id': None, 'metadata': {'title': 'A CONFEDERACY OF DUNCES', 'pages': 'unknown'}}]","[{'id': 0, 'title': 'end'}, {'id': 0, 'title': 'THE STING'}]",2021-12-11T17:49:04.014+0100,2021-12-09T13:00:30.985+0100,Adipisci confugo adsidue. Deserunt minus correptius.
